ID,name,unit name,decimals
444471596,Algo Saiyan 320,AS320,0
444568464,Duckcoin,QUACK,0
445347483,CARE TOKEN,CARE,4
445362421,MAGMA,MAGM,10
445372770,Lonely,LONELY,0
445431829,Al Goanna 463,goan463,0
445432410,Al Goanna 464,goan464,0
445437581,Al Goanna 465,goan465,0
445437910,Al Goanna 466,goan466,0
445438349,Al Goanna 467,goan467,0
445439081,Al Goanna 468,goan468,0
445439401,Al Goanna 469,goan469,0
445439766,Al Goanna 470,goan470,0
445440046,Al Goanna 471,goan471,0
445440302,Al Goanna 472,goan472,0
445440739,Al Goanna 473,goan473,0
445441164,Al Goanna 474,goan474,0
445442004,Al Goanna 475,goan475,0
445442449,Al Goanna 476,goan476,0
445442820,Al Goanna 477,goan477,0
445443099,Al Goanna 478,goan478,0
445444339,Al Goanna 479,goan479,0
445444628,Al Goanna 480,goan480,0
445444972,Al Goanna 481,goan481,0
445445226,Al Goanna 482,goan482,0
445445646,Al Goanna 483,goan483,0
445446049,Al Goanna 484,goan484,0
445446541,Al Goanna 485,goan485,0
445446786,Al Goanna 486,goan486,0
445447240,Al Goanna 487,goan487,0
445447548,Al Goanna 488,goan488,0
445448499,Al Goanna 489,goan489,0
445905873,AlgoLeagues Coin,ALC,6
445911485,Healing,HEALING,0
448630517,Sweet Matcha,SWEET,0
450283599,Monsieure Le Soleil,NUSH-1,0
450473490,Flemish Giants 63,FG63,0
450868083,Little Alligator,LITTLE ,0
450881018,PixelDucky #219,PXD#0219,0
451064968,The Crew #018,CREW018,0
451401073,Project REX ,REX ,5
452018388,Steampunk Space Monkey #194,S-MONKEY,0
452047208,SockHODLER,SOCKS,6
452206345,Flemish Giants 65,FG65,0
452399768,Vote Coin,Vote,6
452677048,Goanna Stories 003,gobio003,0
453041912,Algo Sneakers #0165,ASNKRS,0
453816186,Aegir,AGR,6
453854807,#016 Dark side of life,Darkside,0
454390859,Cool Tiger 151,Cool T,0
455356741,NFTrade,NFT,0
456193110,AlgoMonke315,AMK315,0
456237299,AlgoMonke1127,AMK1127,0
456306190,AlgoMonke2295,AMK2295,0
456322329,AlgoMonke2491,AMK2491,0
456331624,AlgoMonke1605,AMK1605,0
456340824,AlgoMonke2799,AMK2799,0
456950416,AlgoKittenz 170,ALKZ170,0
457234566,Soaring Ibis,GEMS NFT,0
457684970,Algo Rocket #3,AR#3,0
457819394,LOUDeFi,LOUD,6
458021087,Algo Mosaic,ALGOMOZ,0
458598682,Tinyman Pool goBTC-OPUL,TM1POOL,6
458652118,GoVote,GoVote,0
459142744,Alchemon // MagicaL Logo,LOGO2,0
459192727,#036 Dark side of life,Darkside,0
459256845,#037 Dark side of life,Darkside,0
459659857,Goanna Egg 001,egg001,0
459660352,Goanna Egg 002,egg002,0
459660880,Goanna Egg 003,egg003,0
459661383,Goanna Egg 004,egg004,0
459661768,Goanna Egg 005,egg005,0
459662237,Goanna Egg 006,egg006,0
459662779,Goanna Egg 007,egg007,0
459664172,Goanna Egg 008,egg008,0
459664927,Goanna Egg 009,egg009,0
459665307,Goanna Egg 010,egg010,0
459665657,Goanna Egg 011,egg011,0
460546160,PIIIIIIIIIIIIIIIIIIIIIIUIIewwww,PIIIIII,0
461342579,Cool Pixel Tiger 3,Cool T,0
461343796,Cool Pixel Tiger 5,Cool T,0
461380195,AlgoGod #93 Xmas Collection 15,AlgoGod,0
461485838,Algopard #250,PARD250,0
461777542,AlgoKittenz 187,ALKZ187,0
461803125,Tinyman Pool goETH-goBTC,TM1POOL,6
461849439,PariToken,PARI,3
462333717,Loyalty 30,LOYALTY,0
462336229,Loyalty 33,LOYALTY,0
462362837,Loyalty 43,LOYALTY,0
462629820,DIGITVL,DGL,6
462735016,tinyhorse 120,tiny120,0
462735344,tinyhorse 231,tiny231,0
462735432,tinyhorse 259,tiny259,0
462735509,tinyhorse 290,tiny290,0
462736335,tinyhorse 577,tiny577,0
462736364,tinyhorse 587,tiny587,0
462736544,tinyhorse 653,tiny653,0
462736584,tinyhorse 669,tiny669,0
462736637,tinyhorse 691,tiny691,0
462738052,tinyhorse 986,tiny986,0
462738564,tinyhorse 1112,tiny1112,0
462738862,tinyhorse 1192,tiny1192,0
462739193,tinyhorse 1275,tiny1275,0
462739532,tinyhorse 1363,tiny1363,0
462739807,tinyhorse 1432,tiny1432,0
462873932,AlgoKittenz 204,ALKZ204,0
463167701,Cool Pixel Tiger 10,Cool T,0
463185940,Sunset in Space,SUNSET ,0
463554836,AlgoFund,ALGF,6
463802664,ART: MagicaL Troc,ART5,6
463919053,Operation Honeybot,FLA 001,0
465865291,STBL,STBL,6
465984936,Foodie Coin,FOODIE,4
466716175,Angels Of Ares,AoA,0
467020179,Tinyman Pool STBL-USDC,TM1POOL,6
467134640,RDinitiativ,RDINI,6
467518794,LOLCatz 😻,LOLZ,7
468113074,BB,BB,0
468195596,ALGOFLY 03,FLY03,0
468695586,Tinyman Pool STBL-YLDY,TM1POOL,6
470842789,Defly Token,DEFLY,6
471926976,Tinyman Pool STBL-Choice,TM1POOL,6
473180477,Coffee Beans,BEAN,0
473339260,Tinyman Pool STBL-goBTC,TM1POOL,6
474474115,Captain Squishy PFP #40,CSPFP,0
475547615,Tinyman Pool STBL-goETH,TM1POOL,6
478549868,BirdBot,BIRDS,0
481990545,Pinkies #164,Pnky,0
482661134,Tinyman Pool SOCKS-ALGO,TM1POOL,6
485090381,Alex #005,ALX#005,0
485214743,Alex #019,ALX#019,0
485527331,Tinyman Pool STBL-AKITA,TM1POOL,6
486450244,Lifes A Beach 2,D4LS2,0
486514344,Lifes A Beach 8,D4LS8,0
487231904,The Grand Token,Grand,0
490127587,Extraction #1 (Atacama Desert),ARTB,0
490146436,Loyalty 62,LOYALTY,0
490236443,Loyalty 75,LOYALTY,0
492747772,Akita 12 Dog Days Charity Drive,12DAKITA,0
493895498,OATS,OATS,0
495098744,Tinyman Pool SOCKS-Tacos,TM1POOL,6
496179091,Christmas Job,CHRIST,0
498684064,BULO Coin,BULO,2
499213551,MariCoin,MCOIN,3
499676627,SockHodler - Genesis #01,SOXGEN01,0
499865832,knitted KTNC,knitKTNC,0
499921980,Cool Tiger 159,Cool T,0
499935288,Cool Tiger 157,Cool T,0
500105167,Lagosrand,LAGOS,0
500356969,Mafialgo168,M168,0
504785394,CyberGirl #2,CYBERGI,0
506450702,Dragon Sword,DRAGON ,0
507965296,Alex #039,ALX#039,0
508472031,AlgoBro Avatar G2 #50,AB2G050,0
508494292,AlgoBro Avatar G2 #560,AB2G560,0
508507467,AlgoBro Avatar G2 #758,AB2G758,0
508507549,AlgoBro Avatar G2 #759,AB2G759,0
508520942,AlgoBro Avatar G2 #972,AB2G972,0
509808838,Webblen,WBLN,6
510337930,🦴 Bones ASA 🦴,Bones,6
510648386,Cool Pixel Tiger 21,Cool T,0
510649890,Cool Pixel Tiger 25,Cool T,0
511028589,Jim Coin,Jimmy,4
511484048,AlgoStake,STKE,2
511491168,CujoToken,Cujo,2
511545841,OrigamiKuma #18,511545841,0
512415713,PixelDucky #579,PXD#0579,0
513709291,Tamale Coin,Tamales ,4
513808573,TinyWhales #133,TWHL133,0
513810647,TinyWhales #177,TWHL177,0
513812941,TinyWhales #209,TWHL209,0
513822504,TinyWhales #419,TWHL419,0
513825794,TinyWhales #514,TWHL514,0
513828458,TinyWhales #593,TWHL593,0
513840841,Pissed Off Panda #83,POPSLIP,0
514492661,GhettoBlaster 21,BlastR21,0
520900582,Big Brain Beluga #542,LUGA542,0
520946619,Raccoon #36,RS036,0
520953635,Raccoon #184,RS184,0
521071910,Raccoon #370,RS370,0
521076009,Raccoon #448,RS448,0
521080843,Raccoon #530,RS530,0
521083020,Raccoon #573,RS573,0
521084297,Raccoon #595,RS595,0
521377119,Big Brain Beluga #667,LUGA667,0
522861704,Big Brain Beluga #986,LUGA986,0
522963891,AlgoPatties,Patties,6
522977682,Big Brain Beluga #1308,LUGA1308,0
522984681,Big Brain Beluga #1329,LUGA1329,0
523018289,Big Brain Beluga #1440,LUGA1440,0
523069138,Big Brain Beluga #1551,LUGA1551,0
523075234,Big Brain Beluga #1566,LUGA1566,0
523674011,"Note, #algofam",Note,0
523683256,AKITA INU,AKTA,6
527433681,Akita 0010,AKC0010,0
527468505,Akita 0059,AKC0059,0
527470541,Akita 0063,AKC0063,0
527475282,Zipacute,ALCH0048,0
527477069,Hailstorm,ALCH0051,0
527479654,Daggerpult,ALCH0054,0
527481591,Likachomp,ALCH0057,0
527483715,Voltstorm,ALCH0058,0
527484293,Akita 0087,AKC0087,0
527485015,Chomperz,ALCH0059,0
527488829,Akita 0094,AKC0094,0
532880136,Cool Tiger 182,Cool T,0
532935942,Captain Squishy PFP #57,CSPFP,0
533920518,Mafialgo198,M198,0
536225890,Captain Squishy PFP #73,CSPFP,0
538483523,Marble Eye#114,me114,0
538511725,Algo League Space Monkey #259,S-MONKEY,0
538803058,Marble Eye#862,me862,0
539548531,Flemish Giants 95,FG95,0
539944986,Goanna Stories 004,gobio004,0
539974645,Goanna Stories 005,gobio005,0
539976692,Goanna Stories 006,gobio006,0
539979873,Goanna Stories 007,gobio007,0
540245457,Algo League Space Monkey #264,S-MONKEY,0
541213468,PixelDucky #705,PXD#0705,0
542132831,ASA Portfolio,APF,5
542874179,Freckle,FRKL,6
544176913,skuli frens #5,sf005,0
544180584,skuli frens #140,sf140,0
544192318,skuli frens #516,sf516,0
544209067,skuli frens #826,sf826,0
544212871,skuli frens #895,sf895,0
544217506,Spindle Yarn,YARN,6
544234534,Akita 0121,AKC0121,0
544235187,Akita 0122,AKC0122,0
545106023,AlgorillaArmy#684,AGA684,0
545138452,AlgorillaArmy#700,AGA700,0
545929554,AlgoGod #131,AlgoGod,0
546403545,Alex #059,ALX#059,0
546713076,Parsec AU,PRSCau,6
546874380,AVA Little Witch 023,546874380,0
546953289,AVA Little girl 024,546953289,0
547125049,AVA Little girl skull 032,547125049,0
547295588,Algomath #2,MATH2,0
547322127,Algomath #8,MATH8,0
547405153,FairMeme_Algo,FMA,6
547792806,///linenstripes,///LINE,0
548187091,Death before decaf,DTHBFRDC,0
548333280,Swappy #680,AGO680,0
548452712,Purr 19,PURR,0
549295348,Algo Dinosaur Original #6,ADO6,0
549623977,Dope Female Peanut Society #787,DFPS#787,0
550238545,AlgoCat #107,ALC-107,0
551560351,Algo Rocket #19,1,0
551805979,030 Banff Mountains,EMP30,0
551903529,TinyLock V1.1,TinyLock,6
552011975,Algonauts,Algonaut,6
552642388,TinymanPool1.1 ACORN-ALGO,TMPOOL11,6
552647097,TinymanPool1.1 USDC-ALGO,TMPOOL11,6
552655440,TinymanPool1.1 YLDY-ALGO,TMPOOL11,6
552658840,TinymanPool1.1 SVANSY-ALGO,TMPOOL11,6
552658920,TinymanPool1.1 TREES-ALGO,TMPOOL11,6
552658938,TinymanPool1.1 PRSC-ALGO,TMPOOL11,6
552660387,TinymanPool1.1 FISH-ALGO,TMPOOL11,6
552660994,TinymanPool1.1 CRSD-ALGO,TMPOOL11,6
552661213,TinymanPool1.1 SUPER-ALGO,TMPOOL11,6
552661375,TinymanPool1.1 DPANDA-ALGO,TMPOOL11,6
552661496,TinymanPool1.1 GP-ALGO,TMPOOL11,6
552662141,TinymanPool1.1 AKTA-ALGO,TMPOOL11,6
552665530,TinymanPool1.1 PRSCau-ALGO,TMPOOL11,6
552665704,TinymanPool1.1 SOCKS-ALGO,TMPOOL11,6
552666290,TinymanPool1.1 STBL-ALGO,TMPOOL11,6
552672724,TinymanPool1.1 TREES-YLDY,TMPOOL11,6
552679126,TinymanPool1.1 Tacos-ALGO,TMPOOL11,6
552679448,TinymanPool1.1 GEMS-ALGO,TMPOOL11,6
552679552,TinymanPool1.1 goBTC-ALGO,TMPOOL11,6
552686074,TinymanPool1.1 Planets-ALGO,TMPOOL11,6
552690161,TinymanPool1.1 STKE-ALGO,TMPOOL11,6
552697780,TinymanPool1.1 BIRDS-ALGO,TMPOOL11,6
552701368,TinymanPool1.1 ALCH-ALGO,TMPOOL11,6
552706313,TinymanPool1.1 HDL-ALGO,TMPOOL11,6
552722902,TinymanPool1.1 STBL-goBTC,TMPOOL11,6
552737483,TinymanPool1.1 Choice-ALGO,TMPOOL11,6
552737686,TinymanPool1.1 STBL-USDC,TMPOOL11,6
552741742,TinymanPool1.1 ARCC-ALGO,TMPOOL11,6
552773878,TinymanPool1.1 Choice-YLDY,TMPOOL11,6
552809550,TinymanPool1.1 YLDY-USDC,TMPOOL11,6
552841427,TinymanPool1.1 YLDY-HDL,TMPOOL11,6
552854751,TinymanPool1.1 MCAU-ALGO,TMPOOL11,6
552938289,TinymanPool1.1 ALGF-ALGO,TMPOOL11,6
552946222,TinymanPool1.1 AFD-ALGO,TMPOOL11,6
552954534,TinymanPool1.1 BOARD-ALGO,TMPOOL11,6
553048918,TinymanPool1.1 XET-YLDY,TMPOOL11,6
553056313,TinymanPool1.1 YLDY-ARCC,TMPOOL11,6
553153011,TinymanPool1.1 REX -ALGO,TMPOOL11,6
553246599,TinymanPool1.1 Choice-USDC,TMPOOL11,6
553588397,TinymanPool1.1 DEFLY-YLDY,TMPOOL11,6
553608797,VHF-36,ALGZYVHF,0
553612890,TinymanPool1.1 BOARD-YLDY,TMPOOL11,6
553615859,Alvacoin,ALVA,2
553651951,AlgoPlant,PLANT,6
553656096,KarbonX,KBX,8
554005323,TinymanPool1.1 goETH-goBTC,TMPOOL11,6
554163173,TinymanPool1.1 STKE-YLDY,TMPOOL11,6
554305324,Goanna Egg 012,egg012,0
554633918,Leaf,Leaf,0
555097028,TinymanPool1.1 FMA-ALGO,TMPOOL11,6
555540865,80Acres,ACRES,6
556058352,Webblen token,WBLN,0
556062416,Akita 0198,AKC0198,0
556068522,Akita 0219,AKC0219,0
557150653,Exponential growth #4,ARTB,0
558978094,Vybe,VYBE,5
559152605,AVA Little girl 052,559152605,0
559219992,Octorand,OCTO,6
559276904,Green,GRN,4
559483877,Octorand #958,OCTO-958,0
559611833,Survive The Dip,STD,4
560039769,Drakk,$Drakk,6
560255046,Algo Dinosaur Rare #38,ADR38,0
560530798,Cunning Bunny 024,024,0
562170135,TinymanPool1.1 OCTO-ALGO,TMPOOL11,6
562443984,Online,ONLINE,0
562537500,Cunning Bunny 026,026,0
562648044,Cunning Bunny 031,031,0
563304096,OrigamiKuma #38,563304096,0
563415575,TinymanPool1.1 CRSD-YLDY,TMPOOL11,6
564032673,Algo Dinosaur Rare #47,ADR47,0
564636168,Cunning Bunny 032,032,0
564647857,Cunning Bunny 033,033,0
564686138,BUTR,BUTR,6
564704837,starsDome,STARSDO,0
565074864,Big Toad 86,toad86,0
567423478,Grimace Coin,GRIM,0
567519351,Madam Horta,NUSH-1,0
567522565,Monsieur Beau,NUSH-1,0
568769805,OctOpuls 0190,OCT0190,0
568770228,OctOpuls 0191,OCT0191,0
568770229,OctOpuls 0192,OCT0192,0
568770230,OctOpuls 0193,OCT0193,0
568770231,OctOpuls 0194,OCT0194,0
568845955,CPP-04_S-07-2,CPP04s72,0
569120128,AlgoScout Token,SCOUT,6
570592567,Polydex ,Polydex,0
570837146,Really Special Egg #4,RRFEGG#4,0
571576867,Cosmic Gold,COSG,6
572366357,Lavenza,ARTB,0
572405113,Tiger Chi #021,TCH021,0
572420255,Tiger Chi #045,TCH045,0
572696440,AlgoGod #191,AlgoGod,0
573160306,Goanna Stories 008,gobio008,0
574643306,TinymanPool1.1 STKE-Choice,TMPOOL11,6
574771310,Alex #077,ALX#077,0
575353596,Wageroo,ROO,2
576980019,Alex #081,ALX#081,0
577176220,Trust,TRUST,2
577592459,TinymanPool1.1 PRSCau-PRSC,TMPOOL11,6
578548993,Revolution,REVO,0
579221929,bauhausBueiro,BAUHAUS,0
579374129,Little Dragon #117 Pharaoh,LD117,0
579537258,AOWL #2021,AOWL2021,0
580032567,AlgBratz 005,AlgBratz,0
580389645,PIXEL BEȺN G2 #054,G2BEȺN,0
580940095,Cool Mutant 15,Cool T,0
581446613,Cool Mutant 17,Cool T,0
582444602,CGF #310,CGF310,0
582640498,CGF #865,CGF865,0
582729246,CGF #1097,CGF1097,0
582820261,CGF #1323,CGF1323,0
583002485,035 Le Château Frontenac,EMP035,0
583005302,The Trogs: #0134,Trog-134,0
583005987,The Trogs: #0194,Trog-194,0
583035838,583035838,583035838,0
583105930,583105930,583105930,0
583113064,CGF #2236,CGF2236,0
583274216,CGF #2735,CGF2735,0
583566299,CGF #3639,CGF3639,0
583672116,CGF #3919,CGF3919,0
583977075,TinymanPool1.1 ALCH-YLDY,TMPOOL11,6
584017866,Goanna Stories 009,gobio009,0
584023595,Algo Ape #597 | Gen 2,AAG20597,0
584040421,Algo Ape #668 | Gen 2,AAG20668,0
584173317,CGF #4300,CGF4300,0
585523380,The Lundis #406,LUND406,0
585523621,The Lundis #431,LUND431,0
585524229,585524229,585524229,0
585529566,TinymanPool1.1 NURD-ALGO,TMPOOL11,6
585547360,The Lundis #504,LUND504,0
585550099,The Lundis #568,LUND568,0
585567701,The Lundis #611,LUND611,0
585598236,The Lundis #679,LUND679,0
585598714,The Lundis #708,LUND708,0
585599291,The Lundis #759,LUND759,0
585613534,The Lundis #902,LUND902,0
585614089,The Lundis #942,LUND942,0
585614149,The Lundis #945,LUND945,0
585629163,The Lundis #965,LUND965,0
585644397,TinymanPool1.1 NURD-YLDY,TMPOOL11,6
586776506,Cool Mutant 37,Cool T,0
587105310,AlgBratz 008,AlgBratz,0
587213496,TinymanPool1.1 ASASTATS-YLDY,TMPOOL11,6
587336118,DopeDucky #23,DOPE23,0
587351899,DopeDucky #198,DOPE198,0
587366213,DopeDucky #383,DOPE383,0
587534923,The Lundis #1007,LUND1007,0
587535274,The Lundis #1039,LUND1039,0
587536907,The Lundis #1199,LUND1199,0
587550195,The Lundis #1304,LUND1304,0
587550560,The Lundis #1334,LUND1334,0
587550650,The Lundis #1342,LUND1342,0
587551947,Burn Ticket,goburn01,0
587558379,The Lundis #1459,LUND1459,0
587562289,The Lundis #1526,LUND1526,0
587575178,The Lundis #1663,LUND1663,0
587575315,The Lundis #1674,LUND1674,0
587575324,The Lundis #1675,LUND1675,0
587576563,The Lundis #1774,LUND1774,0
587612716,The Lundis #1876,LUND1876,0
587640359,Verify - GreenBOT,HI_NFT,0
587670237,DopeDucky #624,DOPE624,0
588126664,Happy Ghosteez #159,HGZ159,0
588140942,Verify - RedBOT,HI_NFT,0
588144093,Happy Ghosteez #241,HGZ241,0
588594684,TinymanPool1.1 ZONE-ALGO,TMPOOL11,6
588693254,CatBox#131,CAT#131,0
589642488,TinymanPool1.1 Block-YLDY,TMPOOL11,6
589766847,AlgBratz 009,AlgBratz,0
590925613,Little Ghost #58,LITTLE ,0
591043372,TinymanPool1.1 WBLN-YLDY,TMPOOL11,6
591354848,AlgoKittenz 255,ALKZ255,0
591490042,AlgoKittenz 333,ALKZ333,0
591641784,AlgoKittenz 408,ALKZ408,0
591842171,Algonimals #434 - Alhena,AN2#434,0
593015436,OddOcto #7,OdOct7,0
593020015,OddOcto #20,OdOct20,0
593443899,AlgoKittenz 460,ALKZ460,0
593456746,Goanna Stories 010,gobio010,0
593826822,MADIBA Coin,MADIBA,9
595325760,MONSTii #105,Mii105,0
596207190,Hampelman #12_07,HMP1NFT,0
596300410,Hampelman #09_07,HMP1NFT,0
596323702,Hana #001,HANA,0
596334343,Keiko #002,KEIKO,0
596939264,Foible,FOI,4
597133267,Akita 0513,AKC0513,0
597753062,AVA Little girl in 082,AVA,0
597898545,Louise,louise,0
598088977,Alembic,ALEM,0
599361132,Lucky frog,LUCKY F,0
599573950,PickleRick,PICKLE,0
599697352,TinymanPool1.1 BIRDS-YLDY,TMPOOL11,6
599814400,AVA Little girl 087,AVA,0
599858865,Dawn,DAWN,0
599862112,ALGORAND BOX,ALGORAND,0
600220497,Salt,SALT,0
600339135,Algal 036,ALGL036,0
600692920,Statue: Gold,GKST1,0
600709131,Statue: Stone,GKST2,0
601342470,Hippie Space Monkey #314,S-MONKEY,0
601721008,Mercury,MERC,0
601810459,Walk on stone,STONE,0
601821761,AVA Little girl 089,AVA,0
601823095,AVA Little girl 090,AVA,0
601824391,AVA Little 091,AVA,0
601828439,AVA Little girl 092,AVA,0
601830215,AVA Little girl 093,AVA,0
601894079,Dark Coin,DC,0
601895843,TinymanPool1.1 DC-ALGO,TMPOOL11,6
602059293,Kino nui,KINO NUI,0
602363901,Micro Bridge,MICRO,10
602496128,Mutant Pineapple,gomut01,0
602497780,Mutant Strawberry,gomut02,0
602500183,Zombie Virus,gozom02,0
602548317,Zombie Bite,gozom01,0
603581438,AVA Little girl 094,AVA,0
603656607,Vengeance ,Girrr,0
603742245,Baby Finance,BABY,5
604052969,Happy Ghosteez #450,HGZ450,0
604053167,Happy Ghosteez #461,HGZ461,0
604643747,ANIRAND,ANI,6
606043348,#059 Dark side of life,Darkside,0
606422283,Karot Fuse,FG Fuse,0
607530954,TinymanPool1.1 Tacos-YLDY,TMPOOL11,6
607591690,Glitter Finance,XGLI,6
607645566,AF-POOL-ALGO-STBL-25.0BP,AF-POOL,6
607660238,AF-POOL-ALGO-goETH-25.0BP,AF-POOL,6
607664437,AF-POOL-ALGO-goBTC-25.0BP,AF-POOL,6
607668499,AF-POOL-ALGO-YLDY-75.0BP,AF-POOL,6
607685319,AF-POOL-ALGO-DEFLY-75.0BP,AF-POOL,6
607686846,AF-POOL-ALGO-AKTA-75.0BP,AF-POOL,6
607693133,AF-POOL-ALGO-STKE-75.0BP,AF-POOL,6
607696609,AF-POOL-ALGO-HDL-75.0BP,AF-POOL,6
608898017,Rowdy Rhino #259,RRCC259,0
608932254,Rowdy Rhino #290,RRCC290,0
608933192,Rowdy Rhino #296,RRCC296,0
609172718,AF-POOL-USDC-STBL-25.0BP,AF-POOL,6
609348820,AlgoDefi Protocol,DEFI,0
610226909,HeartGirl,CardGirl,0
610638796,Little Freak #328,610638796,0
610886011,Veterand,VETS,6
611333919,AF-POOL-ALGO-XET-75.0BP,AF-POOL,6
611568181,TinymanPool1.1 DPANDA-YLDY,TMPOOL11,6
611741418,Akita 0586,AKC0586,0
611974763,Buzzy Bees 464,BB464,0
612688895,Hexelyte #268,HEX,0
612690320,Hexelyte #271,HEX,0
612690457,Hexelyte #272,HEX,0
612770026,Royal Token,ROYAL,5
613146449,Zombie Girl,ZOMBIE ,0
613166763,GhettoBlaster TinyLock,GBtLOCK,0
613209777,AF-POOL-ALGO-Planets-75.0BP,AF-POOL,6
613211078,AF-POOL-ALGO-OPUL-75.0BP,AF-POOL,6
613259952,TinymanPool1.1 STKE-Tacos,TMPOOL11,6
613273989,AF-POOL-ALGO-ASASTATS-75.0BP,AF-POOL,6
613340069,AF-POOL-ALGO-Tacos-75.0BP,AF-POOL,6
613608234,Orbital Gnome Strikers,OGS,9
613622516,TinymanPool1.1 OGS-ALGO,TMPOOL11,6
613817628,Goanna Stories 011,gobio011,0
613818518,Goanna Stories 012,gobio012,0
613819588,Goanna Stories 013,gobio013,0
613820847,Goanna Stories 014,gobio014,0
613822030,613822030,613822030,0
613822857,613822857,613822857,0
613823790,613823790,613823790,0
614530573,Butterfly,BUTTERF,0
615411314,Doofy 024,doof024,0
617027981,Captain Squishy PFP #226,CSPFP,0
617083093,Happy Ghosteez #637,HGZ637,0
617083916,Happy Ghosteez #686,HGZ686,0
617183875,AF-POOL-ALGO-SVANSY-75.0BP,AF-POOL,6
617249371,Hippie Space Monkey #326,S-MONKEY,0
617759301,6AM #17 - Captain Grace O'Malle,6AM #17,0
617830542,Algo Retire Banner,RETALGO,0
619349068,CoolAlgoman #52,CAC52,0
619645515,AF-POOL-ALGO-WBLN-75.0BP,AF-POOL,6
619890411,AF-POOL-ALGO-DPANDA-25.0BP,AF-POOL,6
620749643,Goanna Stories 015,gobio015,0
620753042,Goanna Stories 016,gobio016,0
620754868,Goanna Stories 017,gobio017,0
620996279,ALGO/USDC PACT LP Token,PLP,6
621348124,Tiger Chi #239,TCH239,0
621618480,Nasty Bwitch #155,BWIT155,0
621625414,Nasty Bwitch #245,BWIT245,0
621647055,Algo Rocket #46,AR#46,0
621784759,Dark Decadence,Decadenc,0
622400674,"AWC #131 - Hanoi, Vietnam",CARD,0
622492779,Zen Turtle 0002,ZT0002,0
624472664,Sent From The Underworld,SENT FR,0
624652071,GemsWizard #30,GEMS NFT,0
624956449,AF-POOL-STBL-DEFLY-75.0BP,AF-POOL,6
625676142,Apolio #334,POLIO334,0
627344200,Buzzy Bees 493,BB493,0
628137745,CoolAlgoman #414,CAC414,0
628903980,test airdrop,test,0
629077999,Gatsby,GATSBY,0
629562375,#006 - Emergence Sketch,Girrr,0
629746448,SKSL #80,SKSL80,0
629767046,SKSL #170,SKSL170,0
629781302,SKSL #232,SKSL232,0
629781463,SKSL #233,SKSL233,0
629782870,SKSL #239,SKSL239,0
629783494,SKSL #242,SKSL242,0
629794515,SKSL #286,SKSL286,0
629823392,Akita 0618,AKC0618,0
630213262,Happy Ghosteez #704,HGZ704,0
630310095,Mysterious be majestic.,MYSTERI,0
631851415,GhettoBlaster for Ukraine 02,GBuk02,0
632252077,MPG8,MPG8,0
632634803,CoolAlgoman #527,CAC527,0
632697742,CoolAlgoman #576,CAC576,0
632940013,CoolAlgoman #674,CAC674,0
633832259,TinymanPool1.1 STKE-Planets,TMPOOL11,6
634865870,CoolAlgoman #878,CAC878,0
634867518,CoolAlgoman #882,CAC882,0
635146861,ALGO/OPUL PACT LP Token,PLP,6
635217248,Ruffled Feathers #197,Rufl197,0
635256863,AF-POOL-XET-STBL-75.0BP,AF-POOL,6
635846733,AF-POOL-goBTC-STBL-25.0BP,AF-POOL,6
635854339,AF-POOL-goETH-STBL-25.0BP,AF-POOL,6
636609943,Happy Ghosteez #797,HGZ797,0
636982348,AlgoWeirdo 109,AW109,0
637273417,Beautiful Fractal #1,BEAUTIF,0
637276209,Beautiful Fractal #2,FRACT02,0
637802380,AF-POOL-OPUL-STBL-75.0BP,AF-POOL,6
638299393,Cool Pixel Tiger 29,Cool T,0
638347875,AlgoTrain Token,ATTO,6
638594993,KaniCoin,KANI,6
638685972,Kerinci x Al Goanna #028,AGLM-028,0
639001259,SuperMeow,SMW,6
639395613,Holy Smokes Doge #063,HSD063,0
639486631,Golden coin,GC,0
639560627,Writers#4753,W#4753,0
639620865,KDI boy #83,KDI BOY,0
642344932,Hold2Earn,H2E,0
645870723,ALGO/goETH PACT LP Token,PLP,6
646355480,Young G #72,YG72,0
646981187,VIP Billy #21,VIP#21,0
647801343,AF-POOL-ZONE-STBL-75.0BP,AF-POOL,6
648104896,AF-POOL-goETH-SVANSY-75.0BP,AF-POOL,6
649565986,Angel Wings,AoA-AW,0
649942764,AF-POOL-ALGO-MCAU-75.0BP,AF-POOL,6
650818798,ALGOMONERO,AGM,0
651642018,2tinyhorse 14,2INY14,0
652445081,AlgoCelebrity 002,acel002,0
653321944,The Flora Macro #4,BTNC-FM4,0
654666962,Block Party,BP,2
6547014,Meld Gold,MCAU,5
656281017,Stella #454,STEL#454,0
656786484,STOI#3,STOI,0
657291910,CC Token,CCT,0
657295004,Mafialgo303,M303,0
657638085,That pain - MoonNFTartist,MNA#1,0
658337286,AF-NANO-POOL-USDC-STBL,AF-POOL,6
658399558,Poof Poof,$Poof,0
658499845,#063 PSAC,#063 PS,0
659240761,TinymanPool1.1 XGLI-ALGO,TMPOOL11,6
659678778,AF-NANO-POOL-USDt-USDC,AF-POOL,6
660138524,Sketchy Bears #599,SBA599,0
661116276,TheShagginWagon 450,SHAGN450,0
661117125,TheShagginWagon 582,SHAGN582,0
661456571,Alchemon S4P4178,PACK4178,0
661706840,Alogaracat Cyber #4,AGCYBR4,0
661744948,ALGO/goBTC PACT LP Token,PLP,6
661906151,Underdog,Udog,6
